name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
思南县,2024,0.6505188727510703,0.29305736211153816,0.7296338903878281,-0.034753597935908646,-0.2052611393754373,310.08610224360257,0.621882946345483,710.3531512391613,18.089235885916093
望谟县,2024,0.7917166019368175,0.24677377994740368,0.7801743933668833,-0.024686201640288147,-0.24497538436121216,302.6100606037614,0.8184649361880787,868.3845538195353,24.56296874570865
岑巩县,2024,0.7600421627643903,0.2729667442889755,0.775475871204316,-0.024037041983631924,-0.23772856520431268,307.8721950753952,0.7759889516407674,667.622925836774,18.02252675162823
独山县,2024,0.7073980174786378,0.24753566358632917,0.7645040787931046,-0.03500655060836518,-0.2146903268944515,305.7911422818495,0.7373446961983992,985.2025730215151,17.982095172346483
开阳县,2024,0.6698875530413079,0.3072720392039537,0.7309857319612514,-0.034254494276806345,-0.20447176911499265,306.0615696843606,0.6530292482562722,1070.9323902318963,17.1830373054903
道真仡佬族苗族自治县,2024,0.7789440591952653,0.2512863523399291,0.7630983913449395,-0.022831618288699777,-0.2399246963476368,304.20688985485526,0.7887844180825082,1025.2530747198132,21.496693814494847
威宁彝族回族苗族自治县,2024,0.7352918749748536,0.2793702889070123,0.7344245463282537,-0.02626146854392033,-0.23599455070452724,301.642822771276,0.7305723600672859,2165.3990763232105,16.809852997151605
印江土家族苗族自治县,2024,0.7549445116091373,0.25572312890538407,0.7864854791651863,-0.022628391681508278,-0.2473877708388067,307.9394643472927,0.776803832343202,919.833569359155,21.9754850470165
册亨县,2024,0.7729495877948624,0.28911467216780123,0.783985107957699,-0.02225884705326129,-0.2566266981745904,304.6655721329595,0.7693771976579784,854.2598245809307,23.52865848211425
天柱县,2024,0.8431769223306307,0.20575301587886996,0.7889314057952237,-0.01600086200626206,-0.26230886479450266,306.49375973102053,0.8936939333194877,545.6569524161466,17.427536387462926
平塘县,2024,0.698110355069968,0.2712327649954435,0.7706482218730742,-0.03721487503593672,-0.20865775295164482,306.1559608905614,0.7205125913179345,976.0408900263274,20.86060790730025
息烽县,2024,0.5802495115184753,0.32976952493157535,0.7025130437618351,-0.04453768624907426,-0.17627927994666903,307.6925456087154,0.546434224919629,1110.0713193979618,15.757215466548224
务川仡佬族苗族自治县,2024,0.7844724925621863,0.23231906674113795,0.7795095765920926,-0.024798318215468847,-0.24283420865743993,305.284696413298,0.8070756243962469,970.9883621092167,21.087245202638528
赫章县,2024,0.8064267569060976,0.23685593713299308,0.7787427235454233,-0.022748113456090374,-0.2533474438758556,301.5995313863456,0.8334277565164047,1996.931258708181,20.026568106152943
