name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
大方县,2024,0.787366168406675,0.24464178012770074,0.7605017412073121,-0.025246503574944464,-0.2394345793281209,299.7082274827491,0.8055016820109604,1545.1919634792926,17.534749575547234
万山区,2024,0.736260964946748,0.25675166125534593,0.7561792611537228,-0.028809021412114624,-0.22234439767692504,306.69582956757,0.7674561194850765,612.3859121692032,18.65989633518721
兴仁市,2024,0.3959328534623619,0.3334864022120606,0.5894055515189797,-0.0639238464604758,-0.08703279797380209,302.23718533440615,0.3247682399810773,1411.9887771950434,15.288789714527567
黄平县,2024,0.7200928353029693,0.2682488118405808,0.7589947545764908,-0.03030130905717451,-0.2217751765280338,309.0852182982867,0.7306853424408706,891.0218291394478,17.242737258648145
福泉市,2024,0.6950216758519194,0.27575532544022247,0.7579298422013808,-0.035765984819965776,-0.21093485168683157,308.71542896708496,0.7134140476035733,1093.2795080176995,16.53633779864982
花溪区,2024,0.57913587698757,0.34567772471645547,0.6755958965167314,-0.042382192698080315,-0.1759660461600362,309.520303381499,0.5471060602312069,1219.4286157412173,12.741578818601058
水城区,2024,0.48440987431462484,0.2983841642870732,0.6085896296110309,-0.05378928760920249,-0.1314540310480758,296.34496431496507,0.39978531114254306,1699.2980889190626,22.35063355579673
播州区,2024,0.5878863156856899,0.3196201435008117,0.7043875947754528,-0.04214365448652149,-0.1791168111601571,311.2754587651525,0.5597638751699613,965.7846090014217,15.40485800041951
普定县,2024,0.5280375496980805,0.33741621167590163,0.6594669464834759,-0.05115752113625005,-0.1524334423186717,303.8207365530423,0.46502260737840495,1351.11530426589,16.11771994187955
黔西市,2024,0.4705754453147221,0.33671301333393056,0.6711673774238215,-0.06137808230146641,-0.13513074970425404,309.7378452341578,0.3998510611622316,1287.2143648089504,14.648810626560158
江口县,2024,0.8146736878368446,0.22625045258485185,0.79902821989239,-0.017169126352496625,-0.2597050989333938,306.34801946713645,0.8576416385716903,765.3581777548063,21.872733159648078
普安县,2024,0.3962733822697565,0.3319056404223397,0.587004781145717,-0.06582138303406357,-0.0858678803248564,299.94606271473333,0.33272473538218195,1544.1934901694656,18.705122436386528
施秉县,2024,0.7484739683648554,0.2594586618519226,0.7749583091861174,-0.02809309596691047,-0.2276617772443342,308.1980320155148,0.7752792062764012,872.0525365701542,18.754571641120172
荔波县,2024,0.7785731167715685,0.21173085547163925,0.7881157540306084,-0.028074652705209428,-0.23029767363734183,305.81047446376056,0.8542843423413763,772.2303724721962,21.685709163379872
乌当区,2024,0.7027925319208123,0.31943339695206097,0.743940681531405,-0.032550201237742854,-0.21327516754635958,307.14041973423195,0.7009328172848676,1225.2771776373686,15.378299430637352
盘州市,2024,0.3830438713371937,0.31572043528710303,0.5710909053750921,-0.06502381205122142,-0.08479702732003393,300.2157723835684,0.30778466789918074,1796.0588841223523,18.72571920499501
桐梓县,2024,0.7563527073985925,0.25963186979599495,0.7651452833306712,-0.028117398640114373,-0.22769665546850065,307.02544664285483,0.7700681715912466,1112.952918243904,22.76752162122058
镇宁布依族苗族自治县,2024,0.6207234009425981,0.3108322637590694,0.7287260484811686,-0.04492579464646996,-0.1870482517476685,306.59928915740335,0.5830235035379153,1044.4324552094572,20.09704835306218
金沙县,2024,0.6732837906513004,0.30408307615062613,0.7336167048344645,-0.0376314428394729,-0.19985326302546466,307.71835049439676,0.6739565611764343,1105.8637752120385,17.083600013959856
玉屏侗族自治县,2024,0.6279036476200341,0.30339534011912367,0.6965463734611466,-0.034985000801386015,-0.18973907847075794,308.79348756162415,0.6099523321836017,501.90815615896804,13.393581207395307
