name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
南湖区,2024,0.492025175532855,0.2909558096343335,0.5603009350915187,-0.024049479556469223,-0.17201517126135227,311.37762255110283,0.39181738576496206,6.496035933607926,2.1956391894412084
吴兴区,2024,0.5228581187422188,0.2857093189138329,0.5792434911905285,-0.026820744868268666,-0.1708564965796917,308.3912896225618,0.46900854866933933,41.89731803884168,7.440738291016234
越城区,2024,0.40969428341693986,0.3041079322472726,0.5375613524494746,-0.029752902767750444,-0.14675371255367486,314.6857740238971,0.32385215818616725,32.96066463735982,5.548238939892004
婺城区,2024,0.6469523338379538,0.2982139410358249,0.6850735587325719,-0.02351111936825611,-0.21026360119317028,305.135250895914,0.6440178829710089,292.9633811747777,15.834621518795277
柯城区,2024,0.4793195660430226,0.30835237838128926,0.634867250130549,-0.03465461141202465,-0.17297196512019855,312.05323799807445,0.42469199256602297,246.30383401044097,12.080677140849689
定海区,2024,0.5785619941036226,0.325675200630994,0.6525463891215112,-0.02086123791928187,-0.20635371243743136,310.4014094640163,0.5741835184111144,55.93769408533225,10.661906965390314
椒江区,2024,0.3291078717781008,0.3025381862824814,0.47333122304115016,-0.0382109263245103,-0.11515636760918263,315.5050788667263,0.2208631523709963,13.56497865434885,3.5075786378572147
莲都区,2024,0.7185450710653234,0.26471886329847677,0.7440598180281762,-0.01947467959718017,-0.23784271614014896,303.9773092824307,0.7578163163093962,386.9198945830978,21.001260349128238
拱墅区,2024,0.317032130387798,0.2467672535170512,0.42191010386111083,-0.030667463119475394,-0.10407368844580116,314.00674389549005,0.1491867683724431,20.77905062462975,5.164918965969017
江北区,2024,0.4078532686252154,0.31108364281065665,0.5264988771035849,-0.02648415279400647,-0.1517461498791265,315.9912284829986,0.3190225446097586,21.490650673908593,5.094955275839059
龙湾区,2024,0.2662510546723198,0.2590021767091244,0.44719838931775496,-0.04427289749698687,-0.08559355553732056,315.8914147654311,0.14452098150656967,33.30368263874433,4.559422949391084
秀洲区,2024,0.5369800909847638,0.30144010070119936,0.5608924859016704,-0.0188167761756301,-0.18339098923718902,309.90759090556946,0.47331035679181105,6.033469126873012,2.0158361387148336
南浔区,2024,0.5297655519837144,0.2797618423475257,0.5356461291529568,-0.016196233542063142,-0.1783921382187875,310.03009133441816,0.4609093944801897,4.953105762905374,2.373630554002741
柯桥区,2024,0.5542616938737882,0.2973904916073168,0.6575853577884557,-0.02559061821768968,-0.19687164597349788,311.35594876965934,0.5628287618742775,117.41648688492204,12.469983382169339
金东区,2024,0.5317146145594219,0.30585746143696785,0.6087554554315201,-0.032802685189795136,-0.16554113222575517,306.4395473087135,0.45831047417322834,138.1251584620708,9.575042872372247
衢江区,2024,0.628400781260941,0.27048880678936127,0.7332014930220846,-0.02456757041973216,-0.22300578282205902,308.88937052259746,0.6401029248947548,357.4096181226176,17.70011869515172
普陀区,2024,0.5966395039849329,0.3502200470562485,0.6374158295204206,-0.01812985156301796,-0.21133401047432926,309.26231863300677,0.5620267818559548,39.68260474529831,9.332512986232775
黄岩区,2024,0.6681887944985386,0.28567162645268784,0.7358812527796542,-0.018158112403520655,-0.23819956071420037,309.0332807594549,0.7026735433841322,251.5890904520674,16.967995399425053
青田县,2024,0.765027203723111,0.21232098259546697,0.7855912427530578,-0.01218022946712888,-0.2644839628280971,305.7476578090644,0.83401267255023,463.6093501311069,24.73824008643258
西湖区,2024,0.505543361512497,0.2958916022974288,0.5906344004871836,-0.02303478008104056,-0.1796724884284884,311.23431330601977,0.4306566024076441,51.70292792608753,7.969624640470582
北仑区,2024,0.5041195499458174,0.3552828263020537,0.5875754122482313,-0.027010869900600722,-0.17430209735615598,312.007561417769,0.4698417203967354,55.74803071681339,9.331207327659262
瓯海区,2024,0.5136735045867459,0.2986474920345598,0.6516048006939303,-0.027211229900720984,-0.18811639690835366,313.0315445955652,0.5020078380316901,233.28894805509333,15.162431099750341
嘉善县,2024,0.5210321111329317,0.313737952159142,0.5527351568012334,-0.01763874074655075,-0.1835890291170946,311.6480787971681,0.4644891509822891,5.069880242688382,2.3538798701468897
德清县,2024,0.5365382820433454,0.270187929417001,0.5961035823518421,-0.025907177712424435,-0.17581558351257062,308.3409887693579,0.49372821117372195,70.02186174759231,8.155645642326885
上虞区,2024,0.5373688963415961,0.29122816709417215,0.6543616559093308,-0.02379353316903018,-0.19822874021379822,312.73760530427177,0.5138462398959801,80.61654194742931,9.58290698795623
武义县,2024,0.7197886681340865,0.2462976980604369,0.7336482179784831,-0.01990813087749145,-0.2328356984577583,303.1317864911644,0.7627525106818734,388.5584911738103,19.15640581044637
常山县,2024,0.6502626825145561,0.2705869355422825,0.7460015794774237,-0.018140032338412538,-0.2423310347291625,311.0369351243569,0.6849609086971765,269.32872357852347,16.974348027720012
岱山县,2024,0.5056777898662423,0.3320533145633745,0.5928232290883635,-0.02748792064761308,-0.17378846360531655,310.8411945594106,0.48452278364207096,27.252481769029895,8.19466945663009
路桥区,2024,0.29406123360155917,0.2846059191315974,0.4625371550227357,-0.041188253876959284,-0.10566094347434726,317.4187037443696,0.1877891989025171,11.740394917603158,3.371926616546147
缙云县,2024,0.6969677266143035,0.24083794671586004,0.7632547881925883,-0.020696285995815297,-0.2407626783911877,306.362785025747,0.7452361889210632,509.8313574506314,21.04626423498478
滨江区,2024,0.33971818773638135,0.24399590918046712,0.4160814693365885,-0.029583604659704554,-0.10602485321310716,312.42450390266976,0.15779216032837337,12.954347695614604,3.3916639043083854
镇海区,2024,0.3739517055708651,0.30512852617547676,0.49453931940077916,-0.029182674590700237,-0.13210675966066499,315.48734265720356,0.27255027378713476,13.801715781589177,3.782756850153924
洞头区,2024,0.5117227410148131,0.3264337548075825,0.5978420513664944,-0.02439850275251191,-0.17996962758436838,311.5857396266165,0.4843485335688534,20.762270809692975,4.6248433832882085
海盐县,2024,0.5197076107550818,0.30183113647322934,0.5782279479940416,-0.018857086276001536,-0.18734976682061302,312.374796854569,0.4572553900116106,3.991104577604767,1.3669524721927504
长兴县,2024,0.5670548944422686,0.29051384220151555,0.6536022456562877,-0.028811192716556782,-0.18208718712181501,308.1205189436359,0.545200491550631,75.34771261624587,8.5813239461282
新昌县,2024,0.6245994577081165,0.24853679532171183,0.7496808220485854,-0.02235550797476254,-0.23348976209782374,311.2516147996177,0.6410195172994205,319.00412790656947,16.992335955142746
浦江县,2024,0.693546577748059,0.2835459808585935,0.7328835913065258,-0.020407141161000997,-0.23061879518268663,305.01651028721886,0.7179178718072387,290.1478122181547,17.527524098882495
